State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,
FL,,60505,2536,1,20084,OXCARBAZEP,,,,,,,,,9150,140,31668.48,31531.48,137,
FL,,60505,2536,5,20084,OXCARBAZEP,,,,,,,,,1538,24,5559.83,5199.81,360.02,
FL,,60505,2545,1,20084,ZONISAMIDE,,,,,,,,,2213,24,548.2,548.2,0,
FL,,60505,2546,1,20084,ZONISAMIDE,,,,,,,,,990,9,325.04,325.04,0,
FL,,60505,2547,1,20084,ZONISAMIDE,,,,,,,,,8799,128,4530.94,4386.31,144.63,
FL,,60505,2551,1,20084,GABAPENTIN,,,,,,,,,27380,294,23105.58,23073.63,31.95,
FL,,60505,2551,5,20084,GABAPENTIN,,,,,,,,,8015,85,6736.5,6736.5,0,
FL,,60505,2552,1,20084,GABAPENTIN,,,,,,,,,10555,111,9294.96,9294.96,0,
FL,,60505,2552,5,20084,GABAPENTIN,,,,,,,,,3753,36,3283.5,3283.5,0,
FL,,60505,2553,1,20084,MELOXICAM ,,,,,,,,,13170,331,3267.91,3267.91,0,
FL,,60505,2553,8,20084,MELOXICAM ,,,,,,,,,1190,31,277.53,277.53,0,
FL,,60505,2554,1,20084,MELOXICAM ,,,,,,,,,17228,570,5686.64,5686.64,0,
FL,,60505,2554,8,20084,MELOXICAM ,,,,,,,,,2071,68,640.66,640.66,0,
FL,,60505,2572,1,20084,TERBINAFIN,,,,,,,,,719,25,421.06,421.06,0,
FL,,60505,2572,3,20084,TERBINAFIN,,,,,,,,,2434,91,1540.18,1540.18,0,
FL,,60505,2584,0,20084,RISPERIDON,,,,,,,,,60,1,199.89,199.89,0,
FL,,60505,2584,6,20084,RISPERIDON,,,,,,,,,1266,30,4077.38,4077.38,0,
FL,,60505,2585,0,20084,RISPERIDON,,,,,,,,,60,1,204.29,204.29,0,
FL,,60505,2585,5,20084,RISPERIDON,,,,,,,,,243,7,870.36,870.36,0,
FL,,60505,2585,6,20084,RISPERIDON,,,,,,,,,4656,91,15802.55,15219.7,582.85,
FL,,60505,2586,0,20084,RISPERIDON,,,,,,,,,120,3,445.83,445.83,0,
FL,,60505,2586,5,20084,RISPERIDON,,,,,,,,,450,8,1666.85,1666.85,0,
FL,,60505,2586,6,20084,RISPERIDON,,,,,,,,,9571,185,34972.5,34067.16,905.34,
FL,,60505,2587,5,20084,RISPERIDON,,,,,,,,,486,9,2997.68,2997.68,0,
FL,,60505,2587,6,20084,RISPERIDON,,,,,,,,,6838,152,41749.17,41749.17,0,
FL,,60505,2588,0,20084,RISPERIDON,,,,,,,,,30,1,212.98,212.98,0,
FL,,60505,2588,5,20084,RISPERIDON,,,,,,,,,107,2,753.01,753.01,0,
FL,,60505,2588,6,20084,RISPERIDON,,,,,,,,,4652,96,32268.53,31869.26,399.27,
FL,,60505,2589,6,20084,RISPERIDON,,,,,,,,,3633,86,34600.35,34600.35,0,
FL,,60505,2592,3,20084,ALENDRONAT,,,,,,,,,120,4,123.49,123.49,0,
FL,,60505,2593,1,20084,ALENDRONAT,,,,,,,,,60,2,50.65,50.65,0,
FL,,60505,2593,3,20084,ALENDRONAT,,,,,,,,,750,22,720.29,720.29,0,
FL,,60505,2594,4,20084,ALENDRONAT,,,,,,,,,128,32,916.32,916.32,0,
FL,,60505,2596,2,20084,ALENDRONAT,,,,,,,,,12,3,98.44,98.44,0,
FL,,60505,2596,4,20084,ALENDRONAT,,,,,,,,,1496,374,12235.09,12211.31,23.78,
FL,,60505,2604,0,20084,ZOLPIDEM T,,,,,,,,,732,28,160.69,160.69,0,
FL,,60505,2604,1,20084,ZOLPIDEM T,,,,,,,,,3620,130,755,755,0,
FL,,60505,2604,8,20084,ZOLPIDEM T,,,,,,,,,991,48,260.9,260.9,0,
FL,,60505,2605,0,20084,ZOLPIDEM T,,,,,,,,,300,10,58.4,58.4,0,
FL,,60505,2605,1,20084,ZOLPIDEM T,,,,,,,,,20072,699,4073.37,4073.37,0,
FL,,60505,2605,8,20084,ZOLPIDEM T,,,,,,,,,14914,528,3072.22,3065.23,6.99,
FL,,60505,2606,1,20084,CARVEDILOL,,,,,,,,,4844,88,767.22,767.22,0,
FL,,60505,2606,8,20084,CARVEDILOL,,,,,,,,,1918,36,309.85,309.85,0,
FL,,60505,2607,1,20084,CARVEDILOL,,,,,,,,,7194,127,1137.18,1137.18,0,
FL,,60505,2607,8,20084,CARVEDILOL,,,,,,,,,3212,54,493.13,493.13,0,
FL,,60505,2608,1,20084,CARVEDILOL,,,,,,,,,6846,114,1048.49,1045.48,3.01,
FL,,60505,2608,8,20084,CARVEDILOL,,,,,,,,,3758,65,586.14,586.14,0,
FL,,60505,2609,1,20084,CARVEDILOL,,,,,,,,,8149,139,1297.51,1297.51,0,
FL,,60505,2609,8,20084,CARVEDILOL,,,,,,,,,4102,71,652.28,652.28,0,
FL,,60505,2615,6,20084,CLARITHROM,,,,,,,,,3384,129,3203.97,3203.97,0,
FL,,60505,2616,6,20084,CLARITHROM,,,,,,,,,82,6,109.3,109.3,0,
FL,,60505,2632,1,20084,CETIRIZINE,,,,,,,,,473,17,241.83,241.83,0,
FL,,60505,2633,1,20084,CETIRIZINE,,,,,,,,,6209.5,217,3402.64,3402.64,0,
FL,,60505,2651,3,20084,EPLERENONE,,,,,,,,,180,6,621.21,621.21,0,
FL,,60505,2653,1,20084,TRAZODONE ,,,,,,,,,11683,301,1739.45,1739.45,0,
FL,,60505,2653,5,20084,TRAZODONE ,,,,,,,,,10232,261,1525.04,1525.04,0,
FL,,60505,2654,1,20084,TRAZODONE ,,,,,,,,,16096,376,2851.31,2851.31,0,
FL,,60505,2654,5,20084,TRAZODONE ,,,,,,,,,21352,512,3821.6,3819.1,2.5,
FL,,60505,2655,1,20084,TRAZODONE ,,,,,,,,,34586,901,9423.12,9358.53,64.59,
FL,,60505,2655,5,20084,TRAZODONE ,,,,,,,,,6028,145,1595.32,1588.18,7.14,
FL,,60505,2656,1,20084,TRIAMTEREN,,,,,,,,,3822,132,828.24,828.24,0,
FL,,60505,2656,5,20084,TRIAMTEREN,,,,,,,,,24031,785,4978.46,4974.92,3.54,
FL,,60505,2657,1,20084,TRIAMTEREN,,,,,,,,,960,32,168.45,168.45,0,
FL,,60505,2657,5,20084,TRIAMTEREN,,,,,,,,,1292,43,216.75,216.75,0,
FL,,60505,2659,1,20084,TRAZODONE ,,,,,,,,,4605,152,15641.46,15542.96,98.5,
FL,,60505,2681,2,20084,CEFUROXIME,,,,,,,,,55,2,26.12,26.12,0,
FL,,60505,2681,6,20084,CEFUROXIME,,,,,,,,,1891,89,1089.4,1072.51,16.89,
FL,,60505,2682,2,20084,CEFUROXIME,,,,,,,,,20,1,15.69,15.69,0,
FL,,60505,2682,6,20084,CEFUROXIME,,,,,,,,,1778,99,1429.3,1429.3,0,
FL,,60505,2683,1,20084,LISINOPRIL,,,,,,,,,1153,36,233.57,233.57,0,
FL,,60505,2684,1,20084,LISINOPRIL,,,,,,,,,3571,119,755.62,755.62,0,
FL,,60505,2684,8,20084,LISINOPRIL,,,,,,,,,855,29,185.04,185.04,0,
FL,,60505,2685,1,20084,LISINOPRIL,,,,,,,,,758,26,186.45,186.45,0,
FL,,60505,2685,8,20084,LISINOPRIL,,,,,,,,,11019,360,2598.9,2598.9,0,
FL,,60505,2686,1,20084,LISINOPRIL,,,,,,,,,240,8,62.74,62.74,0,
FL,,60505,2686,8,20084,LISINOPRIL,,,,,,,,,10750,342,2730.92,2730.92,0,
FL,,60505,2688,1,20084,LISINOPRIL,,,,,,,,,150,5,46.39,46.39,0,
FL,,60505,2688,8,20084,LISINOPRIL,,,,,,,,,1710,56,546.82,546.82,0,
FL,,60505,2688,9,20084,LISINOPRIL,,,,,,,,,2349,72,760.13,760.13,0,
FL,,60505,2689,1,20084,LISINOPRIL,,,,,,,,,1200,40,376.4,376.4,0,
FL,,60505,2690,1,20084,LISINOPRIL,,,,,,,,,2391,65,672.54,672.54,0,
FL,,60505,2691,1,20084,LISINOPRIL,,,,,,,,,2281,76,736.09,723.97,12.12,
FL,,60505,2878,0,20084,RAMIPRIL  ,,,,,,,,,60,2,44.38,44.38,0,
FL,,60505,2878,1,20084,RAMIPRIL  ,,,,,,,,,30,1,28.61,28.61,0,
FL,,60505,3065,1,20084,DIVALPROEX,,,,,,,,,3428,41,817.66,814.95,2.71,
FL,,60505,3066,1,20084,DIVALPROEX,,,,,,,,,17826,215,7491.34,7437.09,54.25,
FL,,60505,3066,5,20084,DIVALPROEX,,,,,,,,,2646,28,1095.33,1095.33,0,
FL,,60505,3067,1,20084,DIVALPROEX,,,,,,,,,37855,500,27816.34,27807.7,8.64,
FL,,60505,3067,5,20084,DIVALPROEX,,,,,,,,,12123,158,8689.09,8689.09,0,
FL,,60505,3438,3,20084,SELEGILINE,,,,,,,,,512,10,214.68,214.68,0,
FL,,60505,3438,8,20084,SELEGILINE,,,,,,,,,60,1,23.76,23.76,0,
FL,,60505,5306,1,20084,ACYCLOVIR ,,,,,,,,,34684,737,5893.68,5881.01,12.67,
FL,,60505,5306,8,20084,ACYCLOVIR ,,,,,,,,,15,1,5.38,5.38,0,
FL,,60505,5307,1,20084,ACYCLOVIR ,,,,,,,,,10288,262,2834.6,2834.6,0,
FL,,60505,5307,5,20084,ACYCLOVIR ,,,,,,,,,1030,29,296.86,296.86,0,
FL,,60505,5802,9,20084,METAPROTER,,,,,,,,,120,1,7.42,7.42,0,
FL,,60505,6008,9,20084,OXYBUTYNIN,,,,,,,,,17938,91,1074.15,1059.61,14.54,
FL,,60553,111,10,20084,TRISENOX  ,,,,,,,,,1100,55,37152.7,6845.88,30306.82,
FL,,60574,3101,1,20084,CYTOGAM   ,,,,,,,,,150,29,4255.31,4255.31,0,
FL,,60574,4113,1,20084,SYNAGIS   ,,,,,,,,,3678.1,3496,6035120.34,5996851.77,38268.57,
FL,,60574,4114,1,20084,SYNAGIS   ,,,,,,,,,1388.5,2394,2411991.39,2404973.11,7018.28,
FL,,60598,1,1,20084,NIASPAN   ,,,,,,,,,4714,112,9842.65,9810.79,31.86,
FL,,60598,2,1,20084,NIASPAN   ,,,,,,,,,330,8,969.62,969.62,0,
FL,,60598,3,1,20084,NIASPAN   ,,,,,,,,,1557,43,5653.82,5653.82,0,
FL,,60598,6,90,20084,ADVICOR   ,,,,,,,,,3742,105,11073.79,11010.95,62.84,
FL,,60598,8,90,20084,ADVICOR   ,,,,,,,,,423,12,1391.79,1391.79,0,
FL,,60598,9,90,20084,ADVICOR   ,,,,,,,,,146,5,556.97,556.97,0,
FL,,60598,61,60,20084,AZMACORT  ,,,,,,,,,10520,520,69648.26,69450.93,197.33,
FL,,60598,122,30,20084,CARDIZEM L,,,,,,,,,90,3,261.45,261.45,0,
FL,,60598,123,30,20084,CARDIZEM L,,,,,,,,,150,5,560.55,560.55,0,
FL,,60598,124,30,20084,CARDIZEM L,,,,,,,,,90,3,360.63,360.63,0,
FL,,60598,140,1,20084,NIASPAN   ,,,,,,,,,2588,67,5427.7,5303.32,124.38,
FL,,60598,141,1,20084,NIASPAN   ,,,,,,,,,238,5,695.72,695.72,0,
FL,,60598,142,1,20084,NIASPAN   ,,,,,,,,,912,23,3302.44,3302.44,0,
FL,,60758,60,10,20084,LEVOBUNOLO,,,,,,,,,30,3,26.9,26.9,0,
FL,,60758,87,5,20084,DIPIVEFRIN,,,,,,,,,15,3,20.13,20.13,0,
FL,,60758,87,10,20084,DIPIVEFRIN,,,,,,,,,170,17,148.41,148.41,0,
FL,,60758,87,15,20084,DIPIVEFRIN,,,,,,,,,30,2,23.36,23.36,0,
FL,,60758,119,5,20084,PREDNISOLO,,,,,,,,,290,56,583.19,583.19,0,
FL,,60758,119,10,20084,PREDNISOLO,,,,,,,,,530,53,853.83,853.83,0,
FL,,60758,119,15,20084,PREDNISOLO,,,,,,,,,225,15,330,330,0,
FL,,60758,188,5,20084,GENTAMICIN,,,,,,,,,70,14,85.03,85.03,0,
FL,,60758,189,5,20084,SULFACETAM,,,,,,,,,25,3,16.14,16.14,0,
FL,,60758,801,5,20084,TIMOLOL MA,,,,,,,,,60,11,69.99,69.99,0,
FL,,60758,801,10,20084,TIMOLOL MA,,,,,,,,,40,4,32.56,32.56,0,
FL,,60758,802,5,20084,TIMOLOL MA,,,,,,,,,15,3,17.61,17.61,0,
FL,,60758,866,5,20084,BRIMONIDIN,,,,,,,,,55,7,157.04,157.04,0,
FL,,60758,866,10,20084,BRIMONIDIN,,,,,,,,,90,9,338.33,338.33,0,
FL,,60758,880,5,20084,FLUOROMETH,,,,,,,,,800,156,1834.44,1834.44,0,
FL,,60758,880,10,20084,FLUOROMETH,,,,,,,,,520,52,915.72,908.15,7.57,
FL,,60758,880,15,20084,FLUOROMETH,,,,,,,,,120,8,172.08,172.08,0,
FL,,60758,908,10,20084,POLYMYXIN ,,,,,,,,,190,19,167.14,167.14,0,
FL,,60758,910,3,20084,FLURBIPROF,,,,,,,,,2.5,1,11.19,11.19,0,
FL,,60758,929,10,20084,OFLOXACIN ,,,,,,,,,10,1,17.28,17.28,0,
FL,,60793,11,8,20084,INTAL     ,,,,,,,,,186.3,20,1718.75,1718.75,0,
FL,,60793,11,14,20084,INTAL     ,,,,,,,,,681.6,48,5625.43,5337.77,287.66,
FL,,60793,104,1,20084,TAPAZOLE  ,,,,,,,,,270,3,91.93,91.93,0,
FL,,60793,105,1,20084,TAPAZOLE  ,,,,,,,,,60,1,30.04,30.04,0,
FL,,60793,115,1,20084,CYTOMEL   ,,,,,,,,,2264,49,1766.24,1732.36,33.88,
FL,,60793,116,1,20084,CYTOMEL   ,,,,,,,,,2267,57,2295.06,2295.06,0,
FL,,60793,117,1,20084,CYTOMEL   ,,,,,,,,,405,12,611.28,598.3,12.98,
FL,,60793,130,10,20084,PENICILLIN,,,,,,,,,1,1,5.12,5.12,0,
FL,,60793,136,1,20084,SKELAXIN  ,,,,,,,,,5314,71,16636.51,16636.51,0,
FL,,60793,136,5,20084,SKELAXIN  ,,,,,,,,,109,2,312.79,312.79,0,
FL,,60793,146,1,20084,SONATA    ,,,,,,,,,45,1,37.47,37.47,0,
FL,,60793,283,1,20084,CORZIDE   ,,,,,,,,,360,12,722.04,626.66,95.38,
FL,,60793,284,1,20084,CORZIDE   ,,,,,,,,,30,1,78.03,78.03,0,
FL,,60793,600,2,20084,BICILLIN C,,,,,,,,,2,1,38.13,38.13,0,
FL,,60793,600,10,20084,BICILLIN C,,,,,,,,,24,14,285.17,285.17,0,
FL,,60793,601,10,20084,BICILLIN C,,,,,,,,,17,10,151.67,151.67,0,
FL,,60793,606,1,20084,AVINZA    ,,,,,,,,,120,2,754.28,754.28,0,
FL,,60793,607,1,20084,AVINZA    ,,,,,,,,,120,4,1148.72,1148.72,0,
FL,,60793,700,10,20084,BICILLIN L,,,,,,,,,47,48,927.83,927.83,0,
FL,,60793,701,10,20084,BICILLIN L,,,,,,,,,178,64,4399.45,4366.7,32.75,
FL,,60793,702,10,20084,BICILLIN L,,,,,,,,,286,45,6973.36,6827.87,145.49,
FL,,60793,850,1,20084,LEVOXYL   ,,,,,,,,,1162,40,356.27,356.27,0,
FL,,60793,850,10,20084,LEVOXYL   ,,,,,,,,,75,3,25.92,25.92,0,
FL,,60793,851,1,20084,LEVOXYL   ,,,,,,,,,1230,35,357.6,357.6,0,
FL,,60793,851,10,20084,LEVOXYL   ,,,,,,,,,150,5,46.84,46.84,0,
FL,,60793,852,1,20084,LEVOXYL   ,,,,,,,,,1951,60,599.13,599.13,0,
FL,,60793,852,10,20084,LEVOXYL   ,,,,,,,,,60,2,19.08,19.08,0,
FL,,60793,853,1,20084,LEVOXYL   ,,,,,,,,,902,31,330.44,319.76,10.68,
FL,,60793,853,10,20084,LEVOXYL   ,,,,,,,,,30,1,11.05,11.05,0,
FL,,60793,854,1,20084,LEVOXYL   ,,,,,,,,,1215,40,419.78,411.25,8.53,
FL,,60793,854,10,20084,LEVOXYL   ,,,,,,,,,210,7,72.95,65.15,7.8,
FL,,60793,855,1,20084,LEVOXYL   ,,,,,,,,,480,14,172.42,161.62,10.8,
FL,,60793,856,1,20084,LEVOXYL   ,,,,,,,,,1607,52,573.45,573.45,0,
FL,,60793,856,10,20084,LEVOXYL   ,,,,,,,,,105,4,40.39,40.39,0,
FL,,60793,857,1,20084,LEVOXYL   ,,,,,,,,,1020,31,595.82,595.82,0,
FL,,60793,857,10,20084,LEVOXYL   ,,,,,,,,,30,1,17.01,17.01,0,
FL,,60793,858,1,20084,LEVOXYL   ,,,,,,,,,660,20,215.43,215.43,0,
FL,,60793,859,1,20084,LEVOXYL   ,,,,,,,,,120,4,45.31,36.42,8.89,
FL,,60793,860,1,20084,LEVOXYL   ,,,,,,,,,270,9,107.69,98.58,9.11,
FL,,60951,310,70,20084,ENDODAN   ,,,,,,,,,1519,17,1567.66,1219.45,348.21,
FL,,60951,602,70,20084,ENDOCET   ,,,,,,,,,13239,313,2435.58,2425.08,10.5,
FL,,60951,602,85,20084,ENDOCET   ,,,,,,,,,14889,294,2475.35,2475.35,0,
FL,,60951,603,68,20084,CARBIDOPA-,,,,,,,,,349,6,97.69,97.69,0,
FL,,60951,605,68,20084,CARBIDOPA-,,,,,,,,,854,10,287.05,287.05,0,
FL,,60951,605,85,20084,CARBIDOPA-,,,,,,,,,848,12,294.53,294.53,0,
FL,,60951,652,70,20084,MORPHINE S,,,,,,,,,11882,211,4385.08,4378.11,6.97,
FL,,60951,653,70,20084,MORPHINE S,,,,,,,,,26946,390,14217.01,14151.43,65.58,
FL,,60951,655,70,20084,MORPHINE S,,,,,,,,,20456,282,23586.38,23549.16,37.22,
FL,,60951,658,70,20084,MORPHINE S,,,,,,,,,12680,166,20009.38,20009.38,0,
FL,,60951,659,70,20084,MORPHINE S,,,,,,,,,803,24,2675.89,2675.89,0,
FL,,60951,700,70,20084,ENDOCET   ,,,,,,,,,26015,381,15079.08,15048.99,30.09,
FL,,60951,705,70,20084,OXYCODONE ,,,,,,,,,60,1,180.27,180.27,0,
FL,,60951,712,70,20084,ENDOCET   ,,,,,,,,,214042,1989,151225.73,150495.25,730.48,
FL,,60951,796,70,20084,ENDOCET   ,,,,,,,,,19254,255,9689.54,9689.54,0,
FL,,60951,797,70,20084,ENDOCET   ,,,,,,,,,192345,2069,145104.29,144366.04,738.25,
FL,,60977,1,1,20084,PHENERGAN ,,,,,,,,,14,7,485.03,485.03,0,
FL,,60977,1,43,20084,PHENERGAN ,,,,,,,,,2,1,1,1,0,
FL,,60977,2,2,20084,PHENERGAN ,,,,,,,,,1,1,1.14,1.14,0,
FL,,60977,2,4,20084,PHENERGAN ,,,,,,,,,6,6,6.84,6.84,0,
FL,,60977,2,43,20084,PHENERGAN ,,,,,,,,,13,13,14.54,14.54,0,
FL,,60977,112,1,20084,ATIVAN    ,,,,,,,,,37,19,85.32,82.67,2.65,
FL,,60977,112,81,20084,ATIVAN    ,,,,,,,,,4,4,20.18,20.18,0,
FL,,60977,150,1,20084,ROBAXIN   ,,,,,,,,,250,24,1941.65,1941.65,0,
FL,,60977,155,1,20084,ROBINUL   ,,,,,,,,,535,5,168.26,168.26,0,
FL,,60977,155,3,20084,ROBINUL   ,,,,,,,,,1740,4,435.86,435.86,0,
FL,,60977,155,6,20084,ROBINUL   ,,,,,,,,,2683,15,701.56,701.56,0,
FL,,60977,451,1,20084,REGLAN    ,,,,,,,,,14,6,486.27,486.27,0,
FL,,60977,451,2,20084,REGLAN    ,,,,,,,,,490,5,106.96,106.96,0,
FL,,61073,24,4,20084,GUAIFENESI,,,,,,,,,240,2,11.46,11.46,0,
FL,,61073,24,8,20084,GUAIFENESI,,,,,,,,,578,2,15.14,15.14,0,
FL,,61314,12,5,20084,OFLOXACIN ,,,,,,,,,255,48,670.38,670.38,0,
FL,,61314,12,10,20084,OFLOXACIN ,,,,,,,,,500,50,1126.48,1126.48,0,
FL,,61314,14,5,20084,DICLOFENAC,,,,,,,,,25,5,127.95,127.95,0,
FL,,61314,14,25,20084,DICLOFENAC,,,,,,,,,5,1,25.59,25.59,0,
FL,,61314,15,5,20084,OFLOXACIN ,,,,,,,,,250,47,786.88,786.88,0,
FL,,61314,15,10,20084,OFLOXACIN ,,,,,,,,,150,15,396.68,396.68,0,
FL,,61314,16,1,20084,PROPARACAI,,,,,,,,,15,1,9.42,9.42,0,
FL,,61314,44,75,20084,TRIFLURIDI,,,,,,,,,472.5,62,5406.96,5406.96,0,
FL,,61314,143,5,20084,BRIMONIDIN,,,,,,,,,265,49,879.04,879.04,0,
FL,,61314,203,15,20084,PILOCARPIN,,,,,,,,,120,8,55.72,55.72,0,
FL,,61314,204,15,20084,PILOCARPIN,,,,,,,,,210,14,107.65,107.65,0,
FL,,61314,206,15,20084,PILOCARPIN,,,,,,,,,135,9,82.47,82.47,0,
FL,,61314,224,5,20084,TIMOLOL MA,,,,,,,,,125,25,572.65,572.65,0,
FL,,61314,225,5,20084,TIMOLOL MA,,,,,,,,,1400,275,7391.44,7350.09,41.35,
FL,,61314,225,25,20084,TIMOLOL MA,,,,,,,,,87.5,34,534.99,534.99,0,
FL,,61314,226,5,20084,TIMOLOL MA,,,,,,,,,110,22,127.39,127.39,0,
FL,,61314,226,10,20084,TIMOLOL MA,,,,,,,,,40,4,30.12,30.12,0,
FL,,61314,226,15,20084,TIMOLOL MA,,,,,,,,,105,7,64.22,64.22,0,
FL,,61314,227,5,20084,TIMOLOL MA,,,,,,,,,1755,341,2074.25,2074.25,0,
FL,,61314,227,10,20084,TIMOLOL MA,,,,,,,,,1760,176,1429.58,1429.58,0,
FL,,61314,227,15,20084,TIMOLOL MA,,,,,,,,,105,7,70.41,70.41,0,
FL,,61314,229,5,20084,LEVOBUNOLO,,,,,,,,,10,2,13.17,13.17,0,
FL,,61314,229,10,20084,LEVOBUNOLO,,,,,,,,,10,1,8.86,8.86,0,
FL,,61314,237,10,20084,CROMOLYN S,,,,,,,,,1020,100,1627.5,1627.5,0,
FL,,61314,238,5,20084,CARTEOLOL ,,,,,,,,,30,6,71.5,71.5,0,
FL,,61314,245,1,20084,BETAXOLOL ,,,,,,,,,10,2,56.22,56.22,0,
FL,,61314,245,3,20084,BETAXOLOL ,,,,,,,,,20,2,97.28,97.28,0,
FL,,61314,297,5,20084,SULFACETAM,,,,,,,,,245,27,606.47,606.47,0,
FL,,61314,297,10,20084,SULFACETAM,,,,,,,,,130,13,272.87,272.87,0,
FL,,61314,303,1,20084,ATROPINE S,,,,,,,,,120,16,91.91,91.91,0,
FL,,61314,303,2,20084,ATROPINE S,,,,,,,,,1230,82,530.07,530.07,0,
FL,,61314,342,1,20084,PHENYLEPHR,,,,,,,,,3,1,5.4,5.4,0,
FL,,61314,342,2,20084,PHENYLEPHR,,,,,,,,,20,4,22.82,22.82,0,
FL,,61314,396,3,20084,CYCLOPENTO,,,,,,,,,75,5,34.6,34.6,0,
FL,,61314,447,10,20084,METIPRANOL,,,,,,,,,20,2,37.72,37.72,0,
FL,,61314,628,10,20084,POLYMYXIN ,,,,,,,,,21380,2137,17569.16,17554.16,15,
FL,,61314,630,6,20084,NEOMYCIN-P,,,,,,,,,1520,288,1868.56,1868.56,0,
FL,,61314,631,36,20084,NEOMYCIN-P,,,,,,,,,395.5,112,750.36,750.36,0,
FL,,61314,633,5,20084,GENTAMICIN,,,,,,,,,1150,220,1178.13,1178.04,0.09,
FL,,61314,637,5,20084,PREDNISOLO,,,,,,,,,3795,730,7618.77,7618.77,0,
FL,,61314,637,10,20084,PREDNISOLO,,,,,,,,,4070,406,6536.25,6530.33,5.92,
FL,,61314,637,15,20084,PREDNISOLO,,,,,,,,,3270,215,4781.9,4781.9,0,
FL,,61314,641,75,20084,NEOMYCIN-P,,,,,,,,,2580,344,17218.81,17051.73,167.08,
FL,,61314,643,5,20084,TOBRAMYCIN,,,,,,,,,1685,330,1839.58,1839.58,0,
FL,,61314,645,10,20084,NEOMYCIN-P,,,,,,,,,170,17,211.89,204.15,7.74,
FL,,61314,645,11,20084,NEOMYCIN-P,,,,,,,,,10480,1039,13620,13602.26,17.74,
FL,,61314,646,10,20084,NEOMYCIN-P,,,,,,,,,8020,797,14253.27,14234.79,18.48,
FL,,61314,656,5,20084,CIPROFLOXA,,,,,,,,,2220,416,11719.45,11686.06,33.39,
FL,,61314,656,10,20084,CIPROFLOXA,,,,,,,,,80,8,393.37,393.37,0,
FL,,61314,656,25,20084,CIPROFLOXA,,,,,,,,,250,86,1500.16,1500.16,0,
FL,,61314,701,1,20084,SULFACETAM,,,,,,,,,465,31,192.8,192.8,0,
FL,,61442,171,30,20084,CEFACLOR  ,,,,,,,,,21,1,8.7,8.7,0,
FL,,61442,172,30,20084,CEFACLOR  ,,,,,,,,,60,3,38.1,38.1,0,
FL,,61451,2183,1,20084,URISED    ,,,,,,,,,53,2,25.62,25.62,0,
FL,,61451,5015,7,20084,B & O SUPP,,,,,,,,,12,1,36.93,36.93,0,
FL,,61570,31,50,20084,CORTISPORI,,,,,,,,,795,41,3287.28,3234.75,52.53,
FL,,61570,32,75,20084,CORTISPORI,,,,,,,,,150,14,918.24,918.24,0,
FL,,61570,33,10,20084,CORTISPORI,,,,,,,,,10,1,11.61,11.61,0,
FL,,61570,45,10,20084,NEOSPORIN ,,,,,,,,,20,2,44.92,44.92,0,
FL,,61570,47,10,20084,NEOSPORIN ,,,,,,,,,2,1,25.49,25.49,0,
FL,,61570,48,20,20084,NEOSPORIN ,,,,,,,,,20,1,128.23,128.23,0,
FL,,61570,53,1,20084,SEPTRA DS ,,,,,,,,,14,1,7.68,7.68,0,
FL,,61570,59,1,20084,KEMADRIN  ,,,,,,,,,100,2,91.06,91.06,0,
FL,,61570,72,1,20084,MENEST    ,,,,,,,,,80,3,55.12,55.12,0,
FL,,61570,73,1,20084,MENEST    ,,,,,,,,,480,16,435.89,435.89,0,
FL,,61570,74,1,20084,MENEST    ,,,,,,,,,321,11,385.09,385.09,0,
FL,,61570,75,50,20084,MENEST    ,,,,,,,,,90,1,176.53,176.53,0,
FL,,61570,81,1,20084,TUSSIGON  ,,,,,,,,,45,2,26.04,26.04,0,
FL,,61570,110,1,20084,ALTACE    ,,,,,,,,,90,3,71.22,71.22,0,
FL,,61570,111,1,20084,ALTACE    ,,,,,,,,,120,4,195.09,195.09,0,
FL,,61570,112,1,20084,ALTACE    ,,,,,,,,,180,6,244.55,244.55,0,
FL,,61570,120,1,20084,ALTACE    ,,,,,,,,,330,6,454.51,454.51,0,
FL,,61570,139,10,20084,BICILLIN C,,,,,,,,,69,60,6149.49,6018.62,130.87,
FL,,61570,140,10,20084,BICILLIN C,,,,,,,,,4,2,19.8,19.8,0,
FL,,61570,141,10,20084,BICILLIN C,,,,,,,,,203,152,14057.51,13599.22,458.29,
FL,,61570,142,10,20084,BICILLIN C,,,,,,,,,43,40,3967.88,3822.52,145.36,
FL,,61570,144,10,20084,BICILLIN C,,,,,,,,,22,13,211.31,211.31,0,
FL,,61570,146,10,20084,BICILLIN L,,,,,,,,,5,5,122.8,122.8,0,
FL,,61570,147,10,20084,BICILLIN L,,,,,,,,,10,10,425.9,425.9,0,
FL,,61570,148,10,20084,BICILLIN L,,,,,,,,,4,2,85.08,85.08,0,
FL,,61570,181,1,20084,DELESTROGE,,,,,,,,,1,1,17.18,17.18,0,
FL,,61570,182,1,20084,DELESTROGE,,,,,,,,,5,1,146.72,146.72,0,
FL,,61570,416,5,20084,PITOCIN   ,,,,,,,,,17,10,60.41,60.41,0,
