State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,,
FL,,64679,966,1,20104,BETHANECHO,,,,,,,,,480,6,97.58,97.58,0,,
FL,,64679,967,1,20104,BETHANECHO,,,,,,,,,2875,33,1066.75,1066.75,0,,
FL,,64679,968,1,20104,BETHANECHO,,,,,,,,,630,7,332.68,176.92,155.76,,
FL,,64679,983,1,20104,CEFTRIAXON,,,,,,,,,83.25,65,470.41,463.65,6.76,,
FL,,64679,983,2,20104,CEFTRIAXON,,,,,,,,,1164.75,946,8159.34,8152.19,7.15,,
FL,,64679,990,1,20104,ZONISAMIDE,,,,,,,,,22670,231,4693.41,4675.23,18.18,,
FL,,64720,106,11,20104,TIZANIDINE,,,,,,,,,240,2,14.71,14.71,0,,
FL,,64720,106,15,20104,TIZANIDINE,,,,,,,,,150,2,17.55,17.55,0,,
FL,,64720,123,10,20104,GLYBURIDE ,,,,,,,,,1800,43,310.51,310.51,0,,
FL,,64720,124,10,20104,GLYBURIDE ,,,,,,,,,18446,393,3005.41,3005.41,0,,
FL,,64720,125,10,20104,GLYBURIDE ,,,,,,,,,4312,68,1051.6,1051.6,0,,
FL,,64720,125,11,20104,GLYBURIDE ,,,,,,,,,75837,1112,18725.08,18694.17,30.91,,
FL,,64720,128,10,20104,PYRIDOSTIG,,,,,,,,,2370,27,1073.3,1073.3,0,,
FL,,64720,130,10,20104,AMPHETAMIN,,,,,,,,,30788,808,11397.02,11388.84,8.18,,
FL,,64720,132,10,20104,AMPHETAMIN,,,,,,,,,42771,1014,15310.66,15273.25,37.41,,
FL,,64720,135,10,20104,AMPHETAMIN,,,,,,,,,43463,822,13590.16,13590.16,0,,
FL,,64720,136,10,20104,AMPHETAMIN,,,,,,,,,26367,538,7728.44,7707.08,21.36,,
FL,,64720,138,11,20104,TIZANIDINE,,,,,,,,,405,6,56.45,56.45,0,,
FL,,64720,138,15,20104,TIZANIDINE,,,,,,,,,660,9,94.58,94.58,0,,
FL,,64720,138,50,20104,TIZANIDINE,,,,,,,,,510,10,105.37,105.37,0,,
FL,,64720,139,10,20104,METHENAMIN,,,,,,,,,6178.5,117,8879.99,8152.15,727.84,,
FL,,64720,143,10,20104,BENZTROPIN,,,,,,,,,1896,38,240.82,240.82,0,,
FL,,64720,144,10,20104,BENZTROPIN,,,,,,,,,6312,123,861.58,851.26,10.32,,
FL,,64720,144,11,20104,BENZTROPIN,,,,,,,,,15179,291,2280.56,2280.56,0,,
FL,,64720,145,10,20104,BENZTROPIN,,,,,,,,,960,24,159.06,159.06,0,,
FL,,64720,145,11,20104,BENZTROPIN,,,,,,,,,13235,317,2417.34,2417.34,0,,
FL,,64720,158,6,20104,CILOSTAZOL,,,,,,,,,13065,239,3595.71,3595.71,0,,
FL,,64720,159,6,20104,CILOSTAZOL,,,,,,,,,12563,229,3325.29,3325.29,0,,
FL,,64720,170,10,20104,CITALOPRAM,,,,,,,,,836,26,149.5,149.5,0,,
FL,,64720,171,10,20104,CITALOPRAM,,,,,,,,,2498,86,472.5,472.5,0,,
FL,,64720,172,10,20104,CITALOPRAM,,,,,,,,,628,20,116.45,116.45,0,,
FL,,64720,183,10,20104,ISOSORBIDE,,,,,,,,,1000,12,594.56,594.56,0,,
FL,,64720,198,2,20104,GRANISETRO,,,,,,,,,128,3,1446.53,1446.53,0,,
FL,,64720,201,10,20104,ROPINIROLE,,,,,,,,,2290,46,1087.23,1087.23,0,,
FL,,64720,202,10,20104,ROPINIROLE,,,,,,,,,4662,116,2303.6,2303.6,0,,
FL,,64720,203,10,20104,ROPINIROLE,,,,,,,,,6344,170,3194.65,3194.65,0,,
FL,,64720,204,10,20104,ROPINIROLE,,,,,,,,,2577,73,1170.22,1170.22,0,,
FL,,64720,205,10,20104,ROPINIROLE,,,,,,,,,870,24,568.86,568.86,0,,
FL,,64720,206,10,20104,ROPINIROLE,,,,,,,,,1030,26,664.43,664.43,0,,
FL,,64720,207,10,20104,ROPINIROLE,,,,,,,,,480,13,313.22,313.22,0,,
FL,,64720,224,10,20104,OXYCODONE ,,,,,,,,,1388,18,248.03,248.03,0,,
FL,,64720,225,10,20104,OXYCODONE ,,,,,,,,,3129,26,1060.23,1060.23,0,,
FL,,64720,226,10,20104,OXYCODONE ,,,,,,,,,750,4,414.46,414.46,0,,
FL,,64720,304,10,20104,ACETAMINOP,,,,,,,,,30,1,6.89,6.89,0,,
FL,,64720,304,11,20104,ACETAMINOP,,,,,,,,,60,1,10.05,10.05,0,,
FL,,64720,321,10,20104,METAXALONE,,,,,,,,,276,4,840.28,840.28,0,,
FL,,64720,323,10,20104,ZALEPLON  ,,,,,,,,,120,4,68.28,68.28,0,,
FL,,64764,46,11,20104,PREVACID  ,,,,,,,,,7433.9,279,40176.55,40176.55,0,,
FL,,64764,46,13,20104,PREVACID  ,,,,,,,,,1555976.691,46611,8667808.96,8657345.15,10463.81,,
FL,,64764,46,19,20104,PREVACID  ,,,,,,,,,8118,259,43711.24,43711.24,0,,
FL,,64764,80,60,20104,AMITIZA   ,,,,,,,,,2136,40,7726.51,7726.51,0,,
FL,,64764,151,4,20104,ACTOS     ,,,,,,,,,60518,1910,290296.29,289961.04,335.25,,
FL,,64764,151,5,20104,ACTOS     ,,,,,,,,,14653,461,70334.46,69975.04,359.42,,
FL,,64764,151,6,20104,ACTOS     ,,,,,,,,,8879,294,42679.46,42548.35,131.11,,
FL,,64764,155,18,20104,ACTOPLUS M,,,,,,,,,540,7,1955.04,1955.04,0,,
FL,,64764,155,60,20104,ACTOPLUS M,,,,,,,,,28522,501,103328.55,102228.25,1100.3,,
FL,,64764,158,18,20104,ACTOPLUS M,,,,,,,,,768,15,2791.4,2791.4,0,,
FL,,64764,158,60,20104,ACTOPLUS M,,,,,,,,,34236,581,124107.46,122398.12,1709.34,,
FL,,64764,175,30,20104,DEXILANT  ,,,,,,,,,1023,35,4109.31,4109.31,0,,
FL,,64764,175,90,20104,DEXILANT  ,,,,,,,,,63,3,260.34,260.34,0,,
FL,,64764,240,10,20104,AMITIZA   ,,,,,,,,,60,1,177.33,177.33,0,,
FL,,64764,240,60,20104,AMITIZA   ,,,,,,,,,2616,51,9479.02,9479.02,0,,
FL,,64764,301,14,20104,ACTOS     ,,,,,,,,,78783,2630,573409.82,571103.58,2306.24,,
FL,,64764,301,15,20104,ACTOS     ,,,,,,,,,14512,485,105602.46,105405.24,197.22,,
FL,,64764,301,16,20104,ACTOS     ,,,,,,,,,11910,398,87085.52,87085.52,0,,
FL,,64764,302,30,20104,DUETACT   ,,,,,,,,,1050,35,7647.8,7647.8,0,,
FL,,64764,304,30,20104,DUETACT   ,,,,,,,,,1740,53,12659.68,12659.68,0,,
FL,,64764,310,30,20104,ACTOPLUS M,,,,,,,,,256,8,2045.85,2045.85,0,,
FL,,64764,451,24,20104,ACTOS     ,,,,,,,,,60725,2027,478852.67,475677.68,3174.99,,
FL,,64764,451,25,20104,ACTOS     ,,,,,,,,,10349,346,80573.1,80573.1,0,,
FL,,64764,451,26,20104,ACTOS     ,,,,,,,,,7635,257,60519.09,60519.09,0,,
FL,,64764,510,30,20104,ACTOPLUS M,,,,,,,,,1350,30,5475,5475,0,,
FL,,64764,541,11,20104,PREVACID  ,,,,,,,,,150,5,808.4,808.4,0,,
FL,,64764,541,19,20104,PREVACID  ,,,,,,,,,90,3,485.04,485.04,0,,
FL,,64764,541,30,20104,PREVACID  ,,,,,,,,,38183.5,1308,211508.71,211051.43,457.28,,
FL,,64764,543,11,20104,PREVACID  ,,,,,,,,,130582,4178,728717.36,719347.03,9370.33,,
FL,,64764,544,11,20104,PREVACID  ,,,,,,,,,68607.989,2083,382831.94,377060.54,5771.4,,
FL,,64764,677,30,20104,ULORIC    ,,,,,,,,,570,19,2793.76,2793.76,0,,
FL,,64764,702,1,20104,PREVPAC   ,,,,,,,,,2781,191,73769.69,73769.69,0,,
FL,,64764,805,30,20104,ROZEREM   ,,,,,,,,,639,23,2930.93,2930.93,0,,
FL,,64764,918,30,20104,ULORIC    ,,,,,,,,,1901,59,9306.47,9306.47,0,,
FL,,64980,102,1,20104,VITA S FOR,,,,,,,,,608,20,165.8,165.8,0,,
FL,,64980,104,1,20104,PHOSPHA 25,,,,,,,,,11538,133,1856.9,1850.65,6.25,,
FL,,64980,105,3,20104,FOLITAB 50,,,,,,,,,1624,49,734.79,734.79,0,,
FL,,64980,111,1,20104,BENZTROPIN,,,,,,,,,2241,47,293.61,293.61,0,,
FL,,64980,111,10,20104,BENZTROPIN,,,,,,,,,504,10,59.18,59.18,0,,
FL,,64980,112,1,20104,BENZTROPIN,,,,,,,,,4430,88,610.52,610.52,0,,
FL,,64980,112,10,20104,BENZTROPIN,,,,,,,,,12498,262,1707.13,1707.13,0,,
FL,,64980,113,1,20104,BENZTROPIN,,,,,,,,,3731,92,641.47,641.47,0,,
FL,,64980,113,10,20104,BENZTROPIN,,,,,,,,,14400,352,2514.33,2514.33,0,,
FL,,64980,119,1,20104,METHENAMIN,,,,,,,,,350,6,436.63,436.63,0,,
FL,,64980,123,1,20104,CYPROHEPTA,,,,,,,,,56073,1096,10747.46,10676.98,70.48,,
FL,,64980,123,10,20104,CYPROHEPTA,,,,,,,,,18386,316,3326.94,3326.94,0,,
FL,,64980,130,9,20104,LEVOCARNIT,,,,,,,,,12855,139,8205.2,7728.46,476.74,,
FL,,64980,131,1,20104,GLYCOPYRRO,,,,,,,,,40195,435,24674.62,24024.58,650.04,,
FL,,64980,132,1,20104,GLYCOPYRRO,,,,,,,,,13773,182,13693.51,13356.81,336.7,,
FL,,64980,133,1,20104,DIPYRIDAMO,,,,,,,,,470,7,90.68,90.68,0,,
FL,,64980,134,1,20104,DIPYRIDAMO,,,,,,,,,90,2,30.4,30.4,0,,
FL,,64980,135,1,20104,DIPYRIDAMO,,,,,,,,,60,1,25.87,25.87,0,,
FL,,64980,137,1,20104,POTASSIUM ,,,,,,,,,810,11,218.77,205.07,13.7,,
FL,,64980,138,1,20104,POTASSIUM ,,,,,,,,,5936,83,2071.93,1968.4,103.53,,
FL,,64980,139,1,20104,URSODIOL  ,,,,,,,,,941.5,21,468.43,468.43,0,,
FL,,64980,144,1,20104,ISOSORBIDE,,,,,,,,,1751,30,1064.34,1064.34,0,,
FL,,64980,149,1,20104,PROBENECID,,,,,,,,,150,5,106.53,106.53,0,,
FL,,64980,151,1,20104,AMILORIDE ,,,,,,,,,2502,52,2003.23,2003.23,0,,
FL,,64980,154,1,20104,BUTALBITAL,,,,,,,,,1830,29,266.78,266.78,0,,
FL,,64980,154,5,20104,BUTALBITAL,,,,,,,,,5231,84,752.83,752.83,0,,
FL,,64980,155,1,20104,BUTALBITAL,,,,,,,,,1799,37,356.64,356.64,0,,
FL,,64980,155,5,20104,BUTALBITAL,,,,,,,,,60,1,11.15,11.15,0,,
FL,,64980,157,1,20104,VITAMIN D2,,,,,,,,,66,18,143.11,143.11,0,,
FL,,64980,301,30,20104,PROCTOZONE,,,,,,,,,39649.35,1196,10267.19,10258.63,8.56,,
FL,,64980,302,30,20104,PROCTO-PAK,,,,,,,,,510,17,222.44,222.44,0,,
FL,,64980,305,50,20104,DENTA 5000,,,,,,,,,1122,22,198.02,198.02,0,,
FL,,64980,306,50,20104,DENTA 5000,,,,,,,,,459,9,72.38,72.38,0,,
FL,,64980,307,60,20104,DENTAGEL  ,,,,,,,,,1064,19,169.29,169.29,0,,
FL,,64980,309,12,20104,LACTIC ACI,,,,,,,,,2493.2,19,321.81,321.81,0,,
FL,,64980,309,24,20104,LACTIC ACI,,,,,,,,,1134,5,135.19,135.19,0,,
FL,,64980,310,36,20104,LACTIC ACI,,,,,,,,,6763.08,19,470.95,470.95,0,,
FL,,64980,310,48,20104,LACTIC ACI,,,,,,,,,466.22,1,29.65,29.65,0,,
FL,,64980,320,5,20104,TRIAMCINOL,,,,,,,,,955,158,10312.54,10312.54,0,,
FL,,64980,503,12,20104,LEVOCARNIT,,,,,,,,,195426,580,36105.98,34629.81,1476.17,,
FL,,64980,504,48,20104,CYPROHEPTA,,,,,,,,,173137,832,14293.03,13936.46,356.57,,
FL,,64980,506,25,20104,FLUNISOLID,,,,,,,,,25,1,26.69,26.69,0,,
FL,,65084,414,13,20104,BUPROPION ,,,,,,,,,68,4,28.28,28.28,0,,
FL,,65084,414,42,20104,BUPROPION ,,,,,,,,,17,1,4.13,4.13,0,,
FL,,65162,6,50,20104,AMLODIPINE,,,,,,,,,377,13,61.49,61.49,0,,
FL,,65162,7,9,20104,AMLODIPINE,,,,,,,,,30,1,4.89,4.89,0,,
FL,,65162,7,50,20104,AMLODIPINE,,,,,,,,,1995,67,303.47,303.47,0,,
FL,,65162,8,50,20104,AMLODIPINE,,,,,,,,,1860,62,311.38,311.38,0,,
FL,,65162,13,10,20104,DOCUSATE S,,,,,,,,,67,2,7.87,7.87,0,,
FL,,65162,13,11,20104,DOCUSATE S,,,,,,,,,270,7,23.62,23.62,0,,
FL,,65162,52,10,20104,CITALOPRAM,,,,,,,,,24567,707,3893.64,3893.64,0,,
FL,,65162,52,50,20104,CITALOPRAM,,,,,,,,,1417,35,209.02,209.02,0,,
FL,,65162,53,10,20104,CITALOPRAM,,,,,,,,,112667,3412,19002.62,18990.76,11.86,,
FL,,65162,53,50,20104,CITALOPRAM,,,,,,,,,15571,467,2753.91,2753.91,0,,
FL,,65162,54,3,20104,CITALOPRAM,,,,,,,,,28,1,5.1,5.1,0,,
FL,,65162,54,10,20104,CITALOPRAM,,,,,,,,,65986,2041,11504.92,11494.97,9.95,,
FL,,65162,54,50,20104,CITALOPRAM,,,,,,,,,3253,102,525.95,525.95,0,,
FL,,65162,76,10,20104,NAPROXEN  ,,,,,,,,,20,1,4.92,4.92,0,,
FL,,65162,77,10,20104,NAPROXEN  ,,,,,,,,,130,4,20.64,20.64,0,,
FL,,65162,78,10,20104,NAPROXEN  ,,,,,,,,,340,8,43.59,43.59,0,,
FL,,65162,78,50,20104,NAPROXEN  ,,,,,,,,,500,10,57.94,57.94,0,,
FL,,65162,102,10,20104,GABAPENTIN,,,,,,,,,240,2,31.29,31.29,0,,
FL,,65162,102,50,20104,GABAPENTIN,,,,,,,,,60,1,9.86,9.86,0,,
FL,,65162,127,10,20104,TRAMADOL H,,,,,,,,,615,13,72.45,72.45,0,,
FL,,65162,127,11,20104,TRAMADOL H,,,,,,,,,1280,17,119.48,119.48,0,,
FL,,65162,127,50,20104,TRAMADOL H,,,,,,,,,180,5,26.48,26.48,0,,
FL,,65162,174,10,20104,METFORMIN ,,,,,,,,,2208,35,264.98,264.98,0,,
FL,,65162,174,11,20104,METFORMIN ,,,,,,,,,812,14,102.96,102.96,0,,
FL,,65162,174,50,20104,METFORMIN ,,,,,,,,,1290,18,147.31,147.31,0,,
FL,,65162,175,10,20104,METFORMIN ,,,,,,,,,3060,49,301.47,301.47,0,,
FL,,65162,175,11,20104,METFORMIN ,,,,,,,,,20923,333,2075.82,2065.02,10.8,,
FL,,65162,175,50,20104,METFORMIN ,,,,,,,,,9922,162,961.63,961.63,0,,
FL,,65162,177,10,20104,METFORMIN ,,,,,,,,,3328,59,429.76,429.76,0,,
FL,,65162,177,11,20104,METFORMIN ,,,,,,,,,7391,126,973.13,973.13,0,,
FL,,65162,177,50,20104,METFORMIN ,,,,,,,,,11947,196,1484.71,1484.71,0,,
FL,,65162,212,10,20104,PHENYTOIN ,,,,,,,,,1020,10,204.06,204.06,0,,
FL,,65162,212,11,20104,PHENYTOIN ,,,,,,,,,2460,23,481.25,481.25,0,,
FL,,65162,212,50,20104,PHENYTOIN ,,,,,,,,,158082,1517,31153.3,31133.61,19.69,,
FL,,65162,241,11,20104,ASPIRIN EC,,,,,,,,,1560,50,204.24,204.24,0,,
FL,,65162,241,16,20104,ASPIRIN EC,,,,,,,,,214,7,28.56,28.56,0,,
FL,,65162,304,4,20104,METRONIDAZ,,,,,,,,,14,1,4.52,4.52,0,,
FL,,65162,361,10,20104,FOLIC ACID,,,,,,,,,38041,1236,5226.78,5226.78,0,,
FL,,65162,361,11,20104,FOLIC ACID,,,,,,,,,338246,9724,42375.44,42308.12,67.32,,
FL,,65162,511,10,20104,SPIRONOLAC,,,,,,,,,1785,28,288.97,288.97,0,,
FL,,65162,511,11,20104,SPIRONOLAC,,,,,,,,,240,5,45.77,45.77,0,,
FL,,65162,511,50,20104,SPIRONOLAC,,,,,,,,,778,28,187.84,187.84,0,,
FL,,65162,512,10,20104,SALSALATE ,,,,,,,,,3430,43,1309.28,1309.28,0,,
FL,,65162,512,50,20104,SALSALATE ,,,,,,,,,90,1,17.39,17.39,0,,
FL,,65162,513,10,20104,SALSALATE ,,,,,,,,,1470,16,524.97,524.97,0,,
FL,,65162,513,50,20104,SALSALATE ,,,,,,,,,60,1,31.38,31.38,0,,
FL,,65162,514,10,20104,SPIRONOLAC,,,,,,,,,420,7,152.76,152.76,0,,
FL,,65162,514,50,20104,SPIRONOLAC,,,,,,,,,420,14,191.97,191.97,0,,
FL,,65162,515,10,20104,SPIRONOLAC,,,,,,,,,420,9,298.17,298.17,0,,
FL,,65162,517,10,20104,PHENAZOPYR,,,,,,,,,8960,558,2982.96,2982.96,0,,
FL,,65162,520,10,20104,PHENAZOPYR,,,,,,,,,18652,1507,9045.19,9033.15,12.04,,
FL,,65162,536,10,20104,BENZONATAT,,,,,,,,,370,13,85.62,85.62,0,,
FL,,65162,536,50,20104,BENZONATAT,,,,,,,,,150,3,26.24,26.24,0,,
FL,,65162,541,10,20104,CYCLOBENZA,,,,,,,,,2638,62,349.19,344.8,4.39,,
FL,,65162,541,11,20104,CYCLOBENZA,,,,,,,,,85730,1539,9648.44,9643.21,5.23,,
FL,,65162,541,50,20104,CYCLOBENZA,,,,,,,,,3491,79,456.5,456.5,0,,
FL,,65162,544,10,20104,PRIMIDONE ,,,,,,,,,2756,37,461.2,461.2,0,,
FL,,65162,544,50,20104,PRIMIDONE ,,,,,,,,,120,1,23.75,23.75,0,,
FL,,65162,545,10,20104,PRIMIDONE ,,,,,,,,,1134,17,292.33,292.33,0,,
FL,,65162,554,10,20104,DEMECLOCYC,,,,,,,,,198,4,842.45,842.45,0,,
FL,,65162,555,48,20104,DEMECLOCYC,,,,,,,,,132,4,1261.38,1261.38,0,,
FL,,65162,568,10,20104,IBUPROFEN ,,,,,,,,,124,1,6.54,6.54,0,,
FL,,65162,568,50,20104,IBUPROFEN ,,,,,,,,,85,4,16.84,16.84,0,,
FL,,65162,569,10,20104,IBUPROFEN ,,,,,,,,,60,2,9.72,9.72,0,,
FL,,65162,569,50,20104,IBUPROFEN ,,,,,,,,,240,3,20.06,20.06,0,,
FL,,65162,570,50,20104,IBUPROFEN ,,,,,,,,,150,2,16.07,16.07,0,,
FL,,65162,571,10,20104,BETHANECHO,,,,,,,,,345,4,59.03,59.03,0,,
FL,,65162,572,10,20104,BETHANECHO,,,,,,,,,166,3,34.51,34.51,0,,
FL,,65162,573,10,20104,BETHANECHO,,,,,,,,,3256,41,1219.95,1167.39,52.56,,
FL,,65162,574,10,20104,BETHANECHO,,,,,,,,,1366,20,681.54,497.96,183.58,,
FL,,65162,617,50,20104,TRAMADOL H,,,,,,,,,30,1,16.93,16.93,0,,
FL,,65162,627,10,20104,TRAMADOL H,,,,,,,,,38885,539,3492.27,3491.5,0.77,,
FL,,65162,627,11,20104,TRAMADOL H,,,,,,,,,1131484,16426,105981.41,105909.59,71.82,,
FL,,65162,627,50,20104,TRAMADOL H,,,,,,,,,541582,8032,51790.87,51738.39,52.48,,
FL,,65162,641,10,20104,FLECAINIDE,,,,,,,,,2003,30,587.96,587.96,0,,
FL,,65162,642,10,20104,FLECAINIDE,,,,,,,,,2058,42,1108.42,1108.42,0,,
FL,,65162,643,10,20104,FLECAINIDE,,,,,,,,,240,4,229.42,229.42,0,,
FL,,65162,659,90,20104,NIZATIDINE,,,,,,,,,11169,75,6441.51,6406.59,34.92,,
FL,,65162,662,90,20104,TANNATE   ,,,,,,,,,1160,8,204.53,204.53,0,,
FL,,65162,664,90,20104,RANITIDINE,,,,,,,,,781692.8,6626,116574.16,116170.99,403.17,,
FL,,65162,667,88,20104,PREDNISOLO,,,,,,,,,114920.5,2450,20995.21,20947.84,47.37,,
FL,,65162,667,90,20104,PREDNISOLO,,,,,,,,,2860,65,525.89,525.89,0,,
FL,,65162,668,10,20104,PRENATAL P,,,,,,,,,138316,3894,29877.78,29858.2,19.58,,
FL,,65162,668,50,20104,PRENATAL P,,,,,,,,,26356,797,6879.46,6879.46,0,,
FL,,65162,669,10,20104,ACEBUTOLOL,,,,,,,,,1050,24,331.96,331.96,0,,
FL,,65162,670,10,20104,ACEBUTOLOL,,,,,,,,,150,3,57.29,57.29,0,,
FL,,65162,687,84,20104,LORAZEPAM ,,,,,,,,,750,15,821.63,821.63,0,,
FL,,65162,711,10,20104,GUANFACINE,,,,,,,,,6651,111,847.34,847.34,0,,
FL,,65162,713,10,20104,GUANFACINE,,,,,,,,,405,10,142.54,141.84,0.7,,
FL,,65162,725,10,20104,SOTALOL AF,,,,,,,,,60,1,9.98,9.98,0,,
FL,,65162,751,10,20104,BENAZEPRIL,,,,,,,,,255,9,54.78,54.78,0,,
FL,,65162,752,10,20104,BENAZEPRIL,,,,,,,,,1830,58,360.54,360.54,0,,
FL,,65162,752,50,20104,BENAZEPRIL,,,,,,,,,90,3,18.63,18.63,0,,
FL,,65162,753,10,20104,BENAZEPRIL,,,,,,,,,2955,88,569.69,569.69,0,,
FL,,65162,753,50,20104,BENAZEPRIL,,,,,,,,,30,1,6.47,6.47,0,,
FL,,65162,754,10,20104,BENAZEPRIL,,,,,,,,,1605,47,300.44,300.44,0,,
FL,,65162,754,50,20104,BENAZEPRIL,,,,,,,,,90,3,12,12,0,,
FL,,65162,756,90,20104,TANNATE   ,,,,,,,,,840,4,141.86,141.86,0,,
FL,,65224,539,30,20104,PEDIATEX T,,,,,,,,,3890,130,6148.74,6148.74,0,,
FL,,65224,570,1,20104,MACUTEK   ,,,,,,,,,28,1,15.43,15.43,0,,
FL,,65293,1,1,20104,ANGIOMAX  ,,,,,,,,,10.187,49,5050.27,5050.27,0,,
FL,,65483,93,6,20104,RIDAURA   ,,,,,,,,,180,2,1132.8,1132.8,0,,
FL,,65483,495,14,20104,HELIDAC   ,,,,,,,,,3136,56,22314.85,22013.65,301.2,,
FL,,65483,590,10,20104,IMURAN    ,,,,,,,,,450,6,145.88,120.33,25.55,,
FL,,65483,702,10,20104,ENTOCORT E,,,,,,,,,8641,115,92050.15,91595.04,455.11,,
FL,,65483,894,3,20104,LOTRONEX  ,,,,,,,,,1080,22,14347.12,14347.12,0,,
FL,,65580,251,1,20104,PREDNISOLO,,,,,,,,,1560,26,192.16,192.16,0,,
FL,,65580,643,71,20104,METOLAZONE,,,,,,,,,1935,63,1132.64,1132.64,0,,
FL,,65580,644,71,20104,METOLAZONE,,,,,,,,,2040,63,1494.25,1494.25,0,,
FL,,65580,645,71,20104,METOLAZONE,,,,,,,,,650,14,534.6,534.6,0,,
FL,,65597,101,30,20104,BENICAR   ,,,,,,,,,5355,145,10481.08,10481.08,0,,
FL,,65597,103,10,20104,BENICAR   ,,,,,,,,,1110,37,2665.85,2665.85,0,,
FL,,65597,103,30,20104,BENICAR   ,,,,,,,,,38971,1312,93624.62,93452.88,171.74,,
FL,,65597,103,90,20104,BENICAR   ,,,,,,,,,11990,404,28817.45,28757.45,60,,
FL,,65597,104,10,20104,BENICAR   ,,,,,,,,,480,16,1581.28,1581.28,0,,
FL,,65597,104,30,20104,BENICAR   ,,,,,,,,,32872,1095,107980.78,107644.26,336.52,,
FL,,65597,104,90,20104,BENICAR   ,,,,,,,,,10419,341,34302.48,34223.25,79.23,,
FL,,65597,105,10,20104,BENICAR HC,,,,,,,,,30,1,72.05,72.05,0,,
FL,,65597,105,30,20104,BENICAR HC,,,,,,,,,21517,698,51608.16,51496.6,111.56,,
FL,,65597,105,90,20104,BENICAR HC,,,,,,,,,6223,208,14949.53,14949.53,0,,
FL,,65597,106,30,20104,BENICAR HC,,,,,,,,,15826,523,52108.2,52052.55,55.65,,
FL,,65597,106,90,20104,BENICAR HC,,,,,,,,,5720,191,18769.99,18769.99,0,,
FL,,65597,107,30,20104,BENICAR HC,,,,,,,,,20714,690,68239.8,67844.77,395.03,,
FL,,65597,107,90,20104,BENICAR HC,,,,,,,,,6816,226,22449.73,22381.56,68.17,,
FL,,65597,110,10,20104,AZOR      ,,,,,,,,,150,5,387.35,387.35,0,,
FL,,65597,110,30,20104,AZOR      ,,,,,,,,,11813,387,34980.64,34980.64,0,,
FL,,65597,110,90,20104,AZOR      ,,,,,,,,,1465,49,4341.91,4341.91,0,,
FL,,65597,111,10,20104,AZOR      ,,,,,,,,,120,4,348.4,348.4,0,,
FL,,65597,111,30,20104,AZOR      ,,,,,,,,,4665,154,13819.71,13695.38,124.33,,
FL,,65597,111,90,20104,AZOR      ,,,,,,,,,360,12,1066.8,1066.8,0,,
FL,,65597,112,10,20104,AZOR      ,,,,,,,,,240,8,771.44,771.44,0,,
FL,,65597,112,30,20104,AZOR      ,,,,,,,,,10037,338,37306.15,37306.15,0,,
FL,,65597,112,90,20104,AZOR      ,,,,,,,,,780,26,2898,2898,0,,
FL,,65597,113,10,20104,AZOR      ,,,,,,,,,150,5,546.85,546.85,0,,
FL,,65597,113,30,20104,AZOR      ,,,,,,,,,15280,510,56777.87,56777.87,0,,
FL,,65597,113,90,20104,AZOR      ,,,,,,,,,780,26,2898.22,2898.22,0,,
FL,,65597,114,30,20104,TRIBENZOR ,,,,,,,,,30,1,88.9,88.9,0,,
FL,,65597,115,30,20104,TRIBENZOR ,,,,,,,,,120,3,442.16,442.16,0,,
FL,,65597,116,30,20104,TRIBENZOR ,,,,,,,,,30,1,111.47,111.47,0,,
FL,,65597,117,30,20104,TRIBENZOR ,,,,,,,,,30,1,111.47,111.47,0,,
FL,,65597,118,30,20104,TRIBENZOR ,,,,,,,,,164,6,611.36,611.36,0,,
FL,,65597,701,18,20104,WELCHOL   ,,,,,,,,,1920,12,2246,2246,0,,
FL,,65597,902,30,20104,WELCHOL   ,,,,,,,,,150,5,1047.95,1047.95,0,,
FL,,65649,103,2,20104,APRISO    ,,,,,,,,,19790,161,38270.64,37779.56,491.08,,
FL,,65649,201,75,20104,MOVIPREP  ,,,,,,,,,2,2,110.04,110.04,0,,
FL,,65649,211,24,20104,PEPCID    ,,,,,,,,,600,6,1994.79,1994.79,0,,
FL,,65649,231,41,20104,AZASAN    ,,,,,,,,,135,3,500.52,223.78,276.74,,
FL,,65649,301,3,20104,XIFAXAN   ,,,,,,,,,1344,15,10477.72,10477.72,0,,
FL,,65649,303,2,20104,XIFAXAN   ,,,,,,,,,6894,138,129640.83,127784.47,1856.36,,
FL,,65649,303,3,20104,XIFAXAN   ,,,,,,,,,1020,17,19167.67,19167.67,0,,
FL,,65649,311,12,20104,DIURIL    ,,,,,,,,,28710.5,281,6210.17,6092.11,118.06,,
FL,,65649,401,30,20104,ANUSOL-HC ,,,,,,,,,210,7,631.47,631.47,0,,
FL,,65649,501,30,20104,PROCTOCORT,,,,,,,,,368.55,13,1378.52,1378.52,0,,
FL,,65649,701,41,20104,OSMOPREP  ,,,,,,,,,32,1,75.37,75.37,0,,
FL,,65726,425,15,20104,LOVAZA    ,,,,,,,,,180,3,219.95,219.95,0,,
FL,,65726,425,27,20104,LOVAZA    ,,,,,,,,,480,5,575.42,575.42,0,,
