State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,
FL,,58177,225,4,20064,NATALCARE ,,,,,,,,,24915,823,4666.3,4666.3,0,
FL,,58177,227,4,20064,HISTA-VENT,,,,,,,,,295,7,104.69,0,0,
FL,,58177,237,4,20064,HYOSCYAMIN,,,,,,,,,6014,99,1635.78,1623.78,12,
FL,,58177,238,4,20064,ISOSORBIDE,,,,,,,,,12798,392,4007.93,3853.96,153.97,
FL,,58177,238,8,20064,ISOSORBIDE,,,,,,,,,13708,400,4233.35,4206.13,27.22,
FL,,58177,238,11,20064,ISOSORBIDE,,,,,,,,,406,19,156.97,138.87,18.1,
FL,,58177,255,4,20064,HYOSCYAMIN,,,,,,,,,10510,185,1486.78,1486.78,0,
FL,,58177,257,4,20064,NATALCARE ,,,,,,,,,270,9,50.08,0,0,
FL,,58177,258,4,20064,NATALCARE ,,,,,,,,,570,19,167.88,0,0,
FL,,58177,258,11,20064,NATALCARE ,,,,,,,,,30,1,3,0,0,
FL,,58177,264,4,20064,BUSPIRONE ,,,,,,,,,2125,36,425.83,0,0,
FL,,58177,264,8,20064,BUSPIRONE ,,,,,,,,,5517,90,1227.63,1127.87,99.76,
FL,,58177,265,4,20064,BUSPIRONE ,,,,,,,,,8362,126,2326.84,2280.22,46.62,
FL,,58177,265,8,20064,BUSPIRONE ,,,,,,,,,9814,122,2912.16,2692.02,220.14,
FL,,58177,266,4,20064,DOXAZOSIN ,,,,,,,,,2641,82,983.39,955.49,27.9,
FL,,58177,266,8,20064,DOXAZOSIN ,,,,,,,,,436,17,196.1,196.1,0,
FL,,58177,267,4,20064,DOXAZOSIN ,,,,,,,,,8110,261,2939.45,0,0,
FL,,58177,267,8,20064,DOXAZOSIN ,,,,,,,,,953,29,398.28,398.28,0,
FL,,58177,268,4,20064,DOXAZOSIN ,,,,,,,,,9021,303,3740.59,3740.59,0,
FL,,58177,268,8,20064,DOXAZOSIN ,,,,,,,,,1482,51,692.51,659.75,32.76,
FL,,58177,269,4,20064,DOXAZOSIN ,,,,,,,,,4244,135,1692.11,1692.11,0,
FL,,58177,269,8,20064,DOXAZOSIN ,,,,,,,,,360,12,158.31,0,0,
FL,,58177,274,4,20064,HYOSCYAMIN,,,,,,,,,10360,201,1652.88,1607.82,45.06,
FL,,58177,275,4,20064,PRENATAL Z,,,,,,,,,1970,64,546.52,0,0,
FL,,58177,292,4,20064,ULTRA NATA,,,,,,,,,5741,183,1634.95,0,0,
FL,,58177,292,11,20064,ULTRA NATA,,,,,,,,,330,10,92.9,0,0,
FL,,58177,298,4,20064,HYDROMORPH,,,,,,,,,384,4,50.42,0,0,
FL,,58177,299,4,20064,HYDROMORPH,,,,,,,,,2149,22,607.94,0,0,
FL,,58177,301,4,20064,KETOROLAC ,,,,,,,,,3316,204,1799.07,1799.07,0,
FL,,58177,302,4,20064,NAPROXEN 3,,,,,,,,,3666,76,1432.24,0,0,
FL,,58177,303,4,20064,NAPROXEN 5,,,,,,,,,15037,277,7139.03,6919.15,219.88,
FL,,58177,309,4,20064,BUSPIRONE ,,,,,,,,,11403,159,3945.8,3712.19,233.61,
FL,,58177,309,8,20064,BUSPIRONE ,,,,,,,,,22740,316,7671.12,7461.89,209.23,
FL,,58177,310,4,20064,MORPHINE S,,,,,,,,,18700,313,7359.27,7293.88,65.39,
FL,,58177,311,4,20064,DEXTROAMPH,,,,,,,,,720,11,160.45,0,0,
FL,,58177,312,4,20064,DEXTROAMPH,,,,,,,,,200,1,52.29,52.29,0,
FL,,58177,313,4,20064,MORPHINE S,,,,,,,,,31791,407,5732,5604.87,127.13,
FL,,58177,314,4,20064,MORPHINE S,,,,,,,,,31494,275,7618.8,7568.9,49.9,
FL,,58177,315,4,20064,OXYCODONE ,,,,,,,,,13458,186,2491.91,0,0,
FL,,58177,315,11,20064,OXYCODONE ,,,,,,,,,802,8,144.14,0,0,
FL,,58177,316,4,20064,PRENATAL M,,,,,,,,,11715,391,3431.83,0,0,
FL,,58177,317,5,20064,NATALCARE ,,,,,,,,,6784,220,1210.54,0,0,
FL,,58177,320,4,20064,MORPHINE S,,,,,,,,,3226,70,2152.34,2152.34,0,
FL,,58177,323,4,20064,NITROQUICK,,,,,,,,,5225,53,391.39,0,0,
FL,,58177,324,4,20064,NITROQUICK,,,,,,,,,64635,708,7164.4,7095.93,68.47,
FL,,58177,324,18,20064,NITROQUICK,,,,,,,,,63133,1905,12176.97,12006.28,170.69,
FL,,58177,325,4,20064,NITROQUICK,,,,,,,,,1300,13,97.37,0,0,
FL,,58177,329,4,20064,NATATAB FA,,,,,,,,,210,5,43.24,0,0,
FL,,58177,330,4,20064,MORPHINE S,,,,,,,,,22115,323,27603.73,27284.15,319.58,
FL,,58177,331,4,20064,PROPAFENON,,,,,,,,,750,12,412.17,0,0,
FL,,58177,331,11,20064,PROPAFENON,,,,,,,,,60,2,41.62,0,0,
FL,,58177,332,4,20064,PROPAFENON,,,,,,,,,210,3,162.07,0,0,
FL,,58177,333,4,20064,PROPAFENON,,,,,,,,,360,4,291.52,0,0,
FL,,58177,341,4,20064,BENAZEPRIL,,,,,,,,,571,19,232.94,232.94,0,
FL,,58177,342,4,20064,BENAZEPRIL,,,,,,,,,2694,84,1148.4,988.78,159.62,
FL,,58177,342,8,20064,BENAZEPRIL,,,,,,,,,210,7,83.25,83.25,0,
FL,,58177,343,4,20064,BENAZEPRIL,,,,,,,,,2958,83,1087.68,1087.68,0,
FL,,58177,343,8,20064,BENAZEPRIL,,,,,,,,,250,9,95.9,0,0,
FL,,58177,344,4,20064,BENAZEPRIL,,,,,,,,,1035,35,382.07,0,0,
FL,,58177,344,8,20064,BENAZEPRIL,,,,,,,,,30,1,11.24,0,0,
FL,,58177,350,20,20064,ADVANCED N,,,,,,,,,840,28,274.37,0,0,
FL,,58177,350,26,20064,ADVANCED N,,,,,,,,,6926,223,2270.93,2270.93,0,
FL,,58177,351,26,20064,NUTRINATE ,,,,,,,,,4690,143,2150.28,2125.72,24.56,
FL,,58177,373,4,20064,GUAIFENEX ,,,,,,,,,20,1,9.43,0,0,
FL,,58177,376,26,20064,NATATAB RX,,,,,,,,,14721,466,4771.66,4771.66,0,
FL,,58177,383,4,20064,CARBIDOPA-,,,,,,,,,1143,15,700.08,0,0,
FL,,58177,413,4,20064,GUAIFENEX ,,,,,,,,,14,1,4.31,0,0,
FL,,58177,415,4,20064,NATALCARE ,,,,,,,,,330,10,79.36,0,0,
FL,,58177,416,4,20064,PLARETASE ,,,,,,,,,3780,20,847.32,0,0,
FL,,58177,416,8,20064,PLARETASE ,,,,,,,,,3960,12,821.91,0,0,
FL,,58177,418,20,20064,NATALCARE ,,,,,,,,,150,5,50.4,0,0,
FL,,58177,418,26,20064,NATALCARE ,,,,,,,,,13775,443,4527.94,4527.94,0,
FL,,58177,420,4,20064,NATALFIRST,,,,,,,,,30,1,4.33,0,0,
FL,,58177,423,4,20064,HYOSCYAMIN,,,,,,,,,5423,92,2467.55,0,0,
FL,,58177,432,40,20064,ETHEDENT 0,,,,,,,,,3558,103,517.44,0,0,
FL,,58177,433,9,20064,ETHEDENT 0,,,,,,,,,991,33,168,0,0,
FL,,58177,433,40,20064,ETHEDENT 0,,,,,,,,,3460,114,578.41,0,0,
FL,,58177,434,9,20064,ETHEDENT 1,,,,,,,,,240,8,39.68,0,0,
FL,,58177,434,40,20064,ETHEDENT 1,,,,,,,,,3979,119,597.33,0,0,
FL,,58177,437,38,20064,CARENATE 6,,,,,,,,,210,5,50.13,0,0,
FL,,58177,438,4,20064,PSEUDOVENT,,,,,,,,,1107,61,556.39,556.39,0,
FL,,58177,439,4,20064,CAL-NATE T,,,,,,,,,24412,816,9771.87,9698.89,72.98,
FL,,58177,440,4,20064,COMBGEN TA,,,,,,,,,330,10,135.25,135.25,0,
FL,,58177,444,4,20064,PHENAVENT ,,,,,,,,,20,1,10.36,0,0,
FL,,58177,445,4,20064,OXYCODONE ,,,,,,,,,22361,202,11206.67,0,0,
FL,,58177,446,4,20064,OXYCODONE ,,,,,,,,,20029,166,18802.22,18802.22,0,
FL,,58177,449,4,20064,HYDROMORPH,,,,,,,,,390,4,396.31,0,0,
FL,,58177,458,26,20064,ADVANCED-R,,,,,,,,,6300,209,2116.1,2111.1,5,
FL,,58177,463,26,20064,NUTRISPIRE,,,,,,,,,8386,268,3051.2,0,0,
FL,,58177,620,4,20064,HYDROMORPH,,,,,,,,,476,16,139.29,139.29,0,
FL,,58177,621,4,20064,HYDROMORPH,,,,,,,,,2642,28,741.65,0,0,
FL,,58177,621,11,20064,HYDROMORPH,,,,,,,,,120,1,32.45,0,0,
FL,,58177,625,4,20064,OXYCODONE ,,,,,,,,,14181,180,2714.67,0,0,
FL,,58177,803,2,20064,H-CORTISON,,,,,,,,,1304.1,43,882.49,0,0,
FL,,58177,806,1,20064,FLUTICASON,,,,,,,,,30,2,20.06,0,0,
FL,,58177,806,2,20064,FLUTICASON,,,,,,,,,30,1,15.82,0,0,
FL,,58177,816,2,20064,ETHEZYME 8,,,,,,,,,180,4,178.38,0,0,
FL,,58177,835,37,20064,ETHEDENT D,,,,,,,,,2244,44,429.26,0,0,
FL,,58177,838,3,20064,ETHEDENT 1,,,,,,,,,1003,18,173.04,0,0,
FL,,58177,877,7,20064,HISTINEX H,,,,,,,,,63612.768,459,3378.07,3378.07,0,
FL,,58177,877,12,20064,HISTINEX H,,,,,,,,,450,3,22.13,0,0,
FL,,58177,881,7,20064,HYDROCODON,,,,,,,,,21480,164,1476.45,1476.45,0,
FL,,58177,881,12,20064,HYDROCODON,,,,,,,,,50,1,6.06,0,0,
FL,,58177,883,7,20064,HISTINEX P,,,,,,,,,1875,12,96.71,0,0,
FL,,58177,886,1,20064,MORPHINE S,,,,,,,,,14243,360,8139.76,7198.75,941.01,
FL,,58177,886,3,20064,MORPHINE S,,,,,,,,,15386,62,7233.41,7023.33,210.08,
FL,,58177,886,5,20064,MORPHINE S,,,,,,,,,5585,34,2509.95,0,0,
FL,,58177,886,56,20064,MORPHINE S,,,,,,,,,5,3,14.95,14.95,0,
FL,,58177,890,7,20064,HYDRO-TUSS,,,,,,,,,720,6,44.68,0,0,
FL,,58177,906,7,20064,HYDRO-TUSS,,,,,,,,,5050,49,361.88,0,0,
FL,,58177,909,7,20064,HYDROCODON,,,,,,,,,16682,95,1014.4,996.61,17.79,
FL,,58177,910,5,20064,PREDNISOLO,,,,,,,,,10048,154,1664.08,0,0,
FL,,58177,910,7,20064,PREDNISOLO,,,,,,,,,23908.335,487,4377.21,0,0,
FL,,58177,912,3,20064,PREDNISOLO,,,,,,,,,26566,447,5083.21,0,0,
FL,,58177,914,1,20064,ETH-OXYDOS,,,,,,,,,30570,393,24664.37,24664.37,0,
FL,,58177,914,56,20064,ETH-OXYDOS,,,,,,,,,30,1,27.86,0,0,
FL,,58177,915,7,20064,HYDRO-TUSS,,,,,,,,,2775,23,207.76,0,0,
FL,,58177,916,7,20064,HYDRO-TUSS,,,,,,,,,3180,18,220.83,0,0,
FL,,58177,918,7,20064,TRI-VENT D,,,,,,,,,1440,11,128.95,0,0,
FL,,58177,920,7,20064,TRI-VENT H,,,,,,,,,9010,64,747.22,0,0,
FL,,58177,923,7,20064,TRI-VENT D,,,,,,,,,12565,102,888.43,853.13,35.3,
FL,,58177,924,7,20064,HYDRO-TUSS,,,,,,,,,16975,134,1367.36,0,0,
FL,,58177,925,7,20064,TRI-VENT D,,,,,,,,,88457,617,5946.64,0,0,
FL,,58177,926,7,20064,HYDRO-TUSS,,,,,,,,,5700,41,508.44,508.44,0,
FL,,58177,927,7,20064,HYDRO-TUSS,,,,,,,,,2770,18,261.17,0,0,
FL,,58177,928,5,20064,ETHEXDERM ,,,,,,,,,453,2,48.69,0,0,
FL,,58177,929,5,20064,ETHEXDERM ,,,,,,,,,1512,7,150.07,0,0,
FL,,58177,932,5,20064,PREDNISOLO,,,,,,,,,4060,90,1587.04,0,0,
FL,,58178,17,1,20064,ETHYOL 500,,,,,,,,,88,88,33492.18,0,0,
FL,,58223,684,24,20064,FLURA-DROP,,,,,,,,,24,1,6.43,0,0,
FL,,58281,560,1,20064,LIORESAL I,,,,,,,,,580,27,6873,0,0,
FL,,58281,561,2,20064,LIORESAL I,,,,,,,,,140,11,5408.24,0,0,
FL,,58281,563,1,20064,LIORESAL I,,,,,,,,,1040,49,42708.16,42072.82,635.34,
FL,,58394,1,1,20064,"BENEFIX 1,",,,,,,,,,1337920,51,1171808.27,0,0,
FL,,58394,2,1,20064,BENEFIX 50,,,,,,,,,38526,13,33861.67,0,0,
FL,,58394,3,1,20064,BENEFIX 25,,,,,,,,,27560,6,24071.81,0,0,
FL,,58394,4,1,20064,NEUMEGA 5 ,,,,,,,,,100,54,25489.98,0,0,
FL,,58394,4,2,20064,NEUMEGA 5 ,,,,,,,,,10,1,2592.99,0,0,
FL,,58394,5,2,20064,"REFACTO 1,",,,,,,,,,61000,3,70196.85,0,0,
FL,,58394,6,2,20064,REFACTO 50,,,,,,,,,10317,1,11874.56,0,0,
FL,,58394,11,2,20064,"REFACTO 2,",,,,,,,,,250040,11,287732.57,0,0,
FL,,58406,2,33,20064,LEUKINE 25,,,,,,,,,8,1,1185.99,0,0,
FL,,58406,425,34,20064,ENBREL 25 ,,,,,,,,,2764,367,440438.72,0,0,
FL,,58406,425,41,20064,ENBREL 25 ,,,,,,,,,34,5,5677.6,0,0,
FL,,58406,435,1,20064,ENBREL 50 ,,,,,,,,,35.28,6,12003.72,0,0,
FL,,58406,435,4,20064,ENBREL 50 ,,,,,,,,,2440.2,535,829229.63,812059.54,17170.09,
FL,,58406,445,1,20064,ENBREL 50 ,,,,,,,,,23.52,6,8010.96,0,0,
FL,,58406,445,4,20064,ENBREL 50 ,,,,,,,,,250.88,53,85403.6,85403.6,0,
FL,,58407,91,1,20064,STAGESIC 5,,,,,,,,,72,2,17.54,0,0,
FL,,58437,2,18,20064,CIMETIDINE,,,,,,,,,30,1,7.16,0,0,
FL,,58468,20,1,20064,RENAGEL 40,,,,,,,,,2160,6,1571.7,0,0,
FL,,58468,21,1,20064,RENAGEL 80,,,,,,,,,37946,133,55133.37,53359.16,1774.21,
FL,,58468,40,1,20064,FABRAZYME ,,,,,,,,,2,1,8887.23,0,0,
FL,,58468,41,1,20064,FABRAZYME ,,,,,,,,,6.4,3,3874.81,0,0,
FL,,58468,70,1,20064,ALDURAZYME,,,,,,,,,138,25,95401.34,0,0,
FL,,58468,120,1,20064,HECTOROL 0,,,,,,,,,676,15,2189.99,0,0,
FL,,58468,121,1,20064,HECTOROL 2,,,,,,,,,636,20,6403.59,0,0,
FL,,58468,122,1,20064,HECTOROL 4,,,,,,,,,1810,48,22291.47,0,0,
FL,,58468,150,1,20064,MYOZYME 50,,,,,,,,,48,4,30472.92,0,0,
FL,,58468,1849,4,20064,THYROGEN 1,,,,,,,,,4,4,588.88,0,0,
FL,,58468,1983,1,20064,CEREZYME 2,,,,,,,,,53.97,11,23462.04,0,0,
FL,,58468,4663,1,20064,CEREZYME 4,,,,,,,,,151,16,236397.78,0,0,
FL,,58605,514,1,20064,MAXIFED-G ,,,,,,,,,70,2,49.3,0,0,
FL,,58605,520,1,20064,MAXIFED 70,,,,,,,,,50,2,39.49,0,0,
FL,,58605,524,1,20064,PROMACET T,,,,,,,,,730,19,335.62,0,0,
FL,,58605,526,1,20064,MAXIFED DM,,,,,,,,,165,9,131.33,0,0,
FL,,58605,614,1,20064,MAXIFED-G ,,,,,,,,,1598,62,983.67,983.67,0,
FL,,58605,615,1,20064,MAXIFED DM,,,,,,,,,1230,45,857.44,0,0,
FL,,58605,620,1,20064,MAXIFED 78,,,,,,,,,329,21,241.42,0,0,
FL,,58605,621,1,20064,ALLFEN-DM ,,,,,,,,,30,2,20.18,0,0,
FL,,58605,626,1,20064,MAXIFED DM,,,,,,,,,4587,221,3485.44,0,0,
FL,,58605,713,1,20064,ALLFEN C C,,,,,,,,,44,3,45.07,0,0,
FL,,58768,100,2,20064,VOLTAREN 0,,,,,,,,,52.5,21,883.05,0,0,
FL,,58768,100,5,20064,VOLTAREN 0,,,,,,,,,430,83,5654.46,5535.42,119.04,
FL,,58768,102,5,20064,ZADITOR 0.,,,,,,,,,1025,199,12902.59,12902.59,0,
FL,,58768,150,15,20064,VISUDYNE 1,,,,,,,,,2,2,271.68,0,0,
FL,,58768,467,5,20064,HOMATROPIN,,,,,,,,,5,1,9.18,0,0,
FL,,58914,2,10,20064,ULTRASE MT,,,,,,,,,24950,58,21435.93,21435.93,0,
FL,,58914,4,10,20064,ULTRASE MT,,,,,,,,,66030,122,89002.21,0,0,
FL,,58914,4,50,20064,ULTRASE MT,,,,,,,,,4450,12,6522.36,0,0,
FL,,58914,15,16,20064,BENTYL 10 ,,,,,,,,,2305,18,237.49,0,0,
FL,,58914,18,10,20064,ULTRASE MT,,,,,,,,,13450,34,18023.2,18023.2,0,
FL,,58914,45,10,20064,ULTRASE CA,,,,,,,,,4420,15,2172.43,0,0,
FL,,58914,111,10,20064,VIOKASE 8 ,,,,,,,,,10360,55,3920.15,0,0,
FL,,58914,111,50,20064,VIOKASE 8 ,,,,,,,,,3270,13,1169.69,0,0,
FL,,58914,115,8,20064,VIOKASE PO,,,,,,,,,2964,13,2047.77,0,0,
FL,,58914,116,10,20064,VIOKASE 16,,,,,,,,,8350,35,5768.65,0,0,
FL,,58914,116,50,20064,VIOKASE 16,,,,,,,,,1680,4,1072.14,0,0,
FL,,58914,170,14,20064,CARAFATE 1,,,,,,,,,306865.119,666,37565.33,36461.71,1103.62,
FL,,58914,500,56,20064,CANASA 500,,,,,,,,,7,1,36.3,0,0,
FL,,58914,501,18,20064,"CANASA 1,0",,,,,,,,,51,2,452.06,0,0,
FL,,58914,501,56,20064,"CANASA 1,0",,,,,,,,,1850,59,16966.03,15796.81,1169.22,
FL,,58914,785,10,20064,URSO 250 M,,,,,,,,,21981.267,298,45396.14,0,0,
FL,,58914,785,50,20064,URSO 250 M,,,,,,,,,1140,14,1790.39,0,0,
FL,,58914,790,10,20064,URSO FORTE,,,,,,,,,11588,208,45443.44,0,0,
FL,,58914,790,50,20064,URSO FORTE,,,,,,,,,810,15,2484.06,0,0,
FL,,58980,150,10,20064,HYPERCARE ,,,,,,,,,487.5,13,113.36,0,0,
FL,,58980,150,11,20064,HYPERCARE ,,,,,,,,,947.5,27,245.78,0,0,
FL,,58980,150,20,20064,HYPERCARE ,,,,,,,,,2137.5,35,381.74,0,0,
FL,,58980,722,11,20064,KOVIA 6.5 ,,,,,,,,,30,1,35.69,0,0,
FL,,58980,811,10,20064,DERMAZENE ,,,,,,,,,30,1,20.46,0,0,
FL,,59011,100,10,20064,OXYCONTIN ,,,,,,,,,512,11,384.3,0,0,
FL,,59011,103,10,20064,OXYCONTIN ,,,,,,,,,876,15,1510.64,0,0,
FL,,59011,105,10,20064,OXYCONTIN ,,,,,,,,,7740,106,28553.24,28120.94,432.3,
FL,,59011,107,10,20064,OXYCONTIN ,,,,,,,,,13342,130,94504.65,94504.65,0,
FL,,59011,107,25,20064,OXYCONTIN ,,,,,,,,,540,5,2744.05,0,0,
FL,,59011,261,25,20064,MS CONTIN ,,,,,,,,,178,4,118.36,0,0,
FL,,59060,1833,2,20064,RELION NOV,,,,,,,,,2380,145,4772.15,4727.25,44.9,
FL,,59060,1834,2,20064,RELION NOV,,,,,,,,,1550,94,3148.91,3084.18,64.73,
FL,,59075,68,10,20064,SKELAXIN 8,,,,,,,,,2648,45,6740.94,0,0,
FL,,59075,594,15,20064,ZANAFLEX 4,,,,,,,,,30,1,16.47,0,0,
FL,,59075,650,20,20064,DIASTAT 2.,,,,,,,,,1,1,227.96,0,0,
FL,,59075,652,20,20064,DIASTAT 10,,,,,,,,,3,2,629.38,0,0,
FL,,59075,655,20,20064,DIASTAT 20,,,,,,,,,1,1,211.2,0,0,
FL,,59075,680,10,20064,ZONEGRAN 1,,,,,,,,,2562,29,2688.01,0,0,
FL,,59075,682,10,20064,ZONEGRAN 5,,,,,,,,,30,1,34.88,34.88,0,
FL,,59075,711,10,20064,"MYOBLOC 5,",,,,,,,,,39.72,28,10822.32,0,0,
FL,,59075,730,15,20064,TYSABRI 30,,,,,,,,,75.05,6,5595.69,0,0,
FL,,59148,2,16,20064,PLETAL 100,,,,,,,,,240,4,254.44,0,0,
FL,,59148,3,16,20064,PLETAL 50 ,,,,,,,,,120,2,124.06,0,0,
FL,,59148,6,13,20064,ABILIFY 2 ,,,,,,,,,5270,184,57881.78,55518.74,2363.04,
FL,,59148,6,35,20064,ABILIFY 2 ,,,,,,,,,120,4,1318.05,0,0,
FL,,59148,7,13,20064,ABILIFY 5 ,,,,,,,,,93532,3294,1025089.48,974377.55,50711.93,
FL,,59148,7,35,20064,ABILIFY 5 ,,,,,,,,,518,18,5690.74,0,0,
FL,,59148,8,13,20064,ABILIFY 10,,,,,,,,,122182,4193,1339647.25,1279006.15,60641.1,
FL,,59148,8,35,20064,ABILIFY 10,,,,,,,,,1528,53,16779.14,15108.87,1670.27,
FL,,59148,9,13,20064,ABILIFY 15,,,,,,,,,111202,3864,1220205.54,1177269.08,42936.46,
FL,,59148,9,35,20064,ABILIFY 15,,,,,,,,,2761,95,25445.08,25445.08,0,
FL,,59148,10,13,20064,ABILIFY 20,,,,,,,,,76030,2623,1174340.8,1134931.03,39409.77,
FL,,59148,10,35,20064,ABILIFY 20,,,,,,,,,1342,47,20772.57,20772.57,0,
FL,,59148,11,13,20064,ABILIFY 30,,,,,,,,,117139,3988,1809596.78,1753683.13,55913.65,
FL,,59148,11,35,20064,ABILIFY 30,,,,,,,,,1478,50,22755.04,0,0,
FL,,59148,12,15,20064,ABILIFY 1 ,,,,,,,,,1185,12,2626.11,0,0,
FL,,59148,13,15,20064,ABILIFY 1 ,,,,,,,,,32835,166,76119.06,76119.06,0,
FL,,59148,640,23,20064,ABILIFY DI,,,,,,,,,240,5,3117.52,0,0,
FL,,59148,641,23,20064,ABILIFY DI,,,,,,,,,255,9,3327.99,3015.05,312.94,
FL,,59196,3,1,20064,AH-CHEW TA,,,,,,,,,434,6,116.04,0,0,
FL,,59196,10,24,20064,PREDNISOLO,,,,,,,,,11553,210,2081.59,0,0,
FL,,59196,10,48,20064,PREDNISOLO,,,,,,,,,5077,94,921.61,0,0,
FL,,59196,12,24,20064,PREDNISOLO,,,,,,,,,275,4,76.53,0,0,
FL,,59196,15,4,20064,AH-CHEW SU,,,,,,,,,44337,308,18208.65,18208.65,0,
FL,,59196,32,1,20064,OMNIHIST I,,,,,,,,,90,2,74.13,0,0,
FL,,59196,33,1,20064,AH-CHEW II,,,,,,,,,2721,57,2098.46,0,0,
FL,,59196,35,1,20064,SINUVENT P,,,,,,,,,10,1,3.93,0,0,
FL,,59196,45,1,20064,SINUTUSS D,,,,,,,,,894,40,867.24,867.24,0,
FL,,59196,70,16,20064,WE ALLERGY,,,,,,,,,14665,56,506.6,506.6,0,
FL,,59243,7,10,20064,RHINOFLEX ,,,,,,,,,20,1,10.57,0,0,
FL,,59243,17,10,20064,RU-TUSS JR,,,,,,,,,20,1,10.17,0,0,
FL,,59243,21,10,20064,COPD TABLE,,,,,,,,,100,2,31.09,0,0,
FL,,59310,37,25,20064,NASAREL 29,,,,,,,,,6875,274,13699.39,13699.39,0,
FL,,59310,175,40,20064,QVAR 40 MC,,,,,,,,,3620.8,487,29596.53,29079.28,517.25,
FL,,59310,177,80,20064,QVAR 80 MC,,,,,,,,,4701.2,630,47753.27,46979.12,774.15,
FL,,59310,316,10,20064,PROFEN FOR,,,,,,,,,10,1,7.51,0,0,
FL,,59310,579,20,20064,PROAIR HFA,,,,,,,,,41599,4439,169991.9,168780.94,1210.96,
FL,,59366,2446,2,20064,UREA 40% G,,,,,,,,,255,14,908.68,908.68,0,
FL,,59366,2462,3,20064,ERYTHROMYC,,,,,,,,,2190,71,992.37,0,0,
FL,,59366,2462,5,20064,ERYTHROMYC,,,,,,,,,2849,48,1135.75,0,0,
FL,,59366,2621,6,20064,SODIUM SUL,,,,,,,,,3912.3,20,590.87,574.59,16.28,
FL,,59366,2621,8,20064,SODIUM SUL,,,,,,,,,5443.2,15,767.77,767.77,0,
FL,,59366,2706,1,20064,H-CORTISON,,,,,,,,,1050.8,32,690.53,0,0,
FL,,59366,2707,4,20064,HYDROCORTI,,,,,,,,,1436,12,124.13,0,0,
FL,,59366,2708,2,20064,HYDROCORTI,,,,,,,,,4395,66,1803.14,1803.14,0,
FL,,59366,2708,4,20064,HYDROCORTI,,,,,,,,,1840,15,571.28,0,0,
FL,,59366,2710,3,20064,ALUMINUM C,,,,,,,,,35,1,9.22,0,0,
FL,,59366,2731,3,20064,SOD.SULFAC,,,,,,,,,725,25,986.17,921.83,64.34,
FL,,59366,2736,8,20064,BENZOYL PE,,,,,,,,,39862,174,4000.69,4000.69,0,
FL,,59366,2739,4,20064,BENZOYL PE,,,,,,,,,4759,39,582.52,582.52,0,
FL,,59366,2739,5,20064,BENZOYL PE,,,,,,,,,17450,122,1960.15,1960.15,0,
FL,,59366,2739,8,20064,BENZOYL PE,,,,,,,,,73500.2,325,7905.26,7801.73,103.53,
FL,,59366,2741,5,20064,BENZOYL PE,,,,,,,,,5294,36,620.58,0,0,
FL,,59366,2741,8,20064,BENZOYL PE,,,,,,,,,47293.758,208,5408.25,0,0,
FL,,59366,2742,1,20064,BENZOYL PE,,,,,,,,,3300,55,955.82,0,0,
FL,,59366,2743,1,20064,BENZOYL PE,,,,,,,,,15848,264,4430.23,0,0,
FL,,59366,2743,3,20064,BENZOYL PE,,,,,,,,,5205,58,1320.71,0,0,
FL,,59366,2744,1,20064,BENZOYL PE,,,,,,,,,6522.5,108,1393.08,0,0,
FL,,59366,2744,3,20064,BENZOYL PE,,,,,,,,,1395,16,273.52,0,0,
FL,,59366,2745,1,20064,BENZOYL PE,,,,,,,,,7920,128,2100.23,0,0,
FL,,59366,2746,1,20064,BENZOYL PE,,,,,,,,,3570,56,763.46,0,0,
FL,,59366,2762,5,20064,SOD.SULFAC,,,,,,,,,390,13,234.91,0,0,
FL,,59366,2762,7,20064,SOD.SULFAC,,,,,,,,,300,5,159.55,0,0,
FL,,59366,2791,1,20064,CLOBETASOL,,,,,,,,,45,1,24.66,0,0,
FL,,59366,2791,3,20064,CLOBETASOL,,,,,,,,,120,3,67.16,0,0,
FL,,59366,2791,6,20064,CLOBETASOL,,,,,,,,,360,6,188.76,0,0,
FL,,59366,2819,2,20064,DEMECLOCYC,,,,,,,,,500,6,2775.36,0,0,
FL,,59366,2829,4,20064,DEMECLOCYC,,,,,,,,,240,4,2768.62,0,0,
FL,,59366,2838,6,20064,ERYTHROMYC,,,,,,,,,60,1,24,0,0,
FL,,59366,2852,6,20064,CLINDAMYCI,,,,,,,,,1200,21,595.8,523.37,72.43,
FL,,59366,2852,8,20064,CLINDAMYCI,,,,,,,,,60,1,29.59,0,0,
FL,,59366,2855,2,20064,DESONIDE 0,,,,,,,,,14641,244,4312.77,4185.19,127.58,
FL,,59366,2855,4,20064,DESONIDE 0,,,,,,,,,58890,491,15193.01,15000.1,192.91,
FL,,59366,2876,5,20064,METRONIDAZ,,,,,,,,,450,10,558.3,558.3,0,
FL,,59366,2878,6,20064,ERY 2% PAD,,,,,,,,,10980,177,9688.58,9410.46,278.12,
FL,,59366,2879,3,20064,GLADASE OI,,,,,,,,,60,2,92,0,0,
FL,,59366,2900,4,20064,GRISEOFULV,,,,,,,,,2010,11,196.64,0,0,
